"TOA5","LTUX","CR1000","75756","CR1000.Std.31","CPU:LTUX.cr1","4590","hora"
"TIMESTAMP","RECORD","Temp_Avg","Temp_Max","Temp_Min","RH_Avg","RH_Max","RH_Min","WSpeed_Avg","WDir_Avg","WDir_SD","WSpeed_Max","WSpeed_Min","Rain_Tot","Press_Avg","Rad_Avg","Rad_Max","Rad_Min","Visibility_Avg"
"TS","RN","°C","°C","°C","%","%","%","m/s","Deg","Deg","m/s","m/s","mm","hPa","W/m^2","W/m^2","W/m^2","m"
"","","Avg","Max","Min","Avg","Max","Min","WVc","WVc","WVc","Max","Min","Tot","Avg","Avg","Max","Min","Avg"
"2018-03-08 19:00:00",1858,20.95,21.37,20.37,90.3,92.8,88.3,1.173,278.6,27.68,2.73,0.03,0,1001.066,"NAN","NAN","NAN",0
"2018-03-08 20:00:00",1859,20.39,20.56,20.18,93.4,94.2,92.4,0.944,270.8,27.01,2.73,0.1,0,1001.521,"NAN","NAN","NAN",0
"2018-03-08 21:00:00",1860,19.89,20.42,19.52,95.2,96.4,93.8,0.762,241.9,39.19,1.77,0.06,0,1002.005,"NAN","NAN","NAN",0
"2018-03-08 22:00:00",1861,19.5,19.76,19.19,96.6,97.1,96.1,0.625,230.8,29.03,2.03,0.02,0,1002.396,"NAN","NAN","NAN",0
"2018-03-08 23:00:00",1862,19.33,19.57,19.14,97.1,97.4,96.8,0.611,225.9,32.92,1.68,0.13,0,1002.391,"NAN","NAN","NAN",0
"2018-03-09 00:00:00",1863,19.23,19.57,19,96.7,97.1,96.3,0.784,201.5,37.03,1.81,0.09,0,1001.76,"NAN","NAN","NAN",0
"2018-03-09 01:00:00",1864,19.08,19.29,18.86,96.9,97.3,96.5,1.109,231.8,30.98,2.33,0.23,0,1000.967,"NAN","NAN","NAN",0
"2018-03-09 02:00:00",1865,19.08,19.29,18.86,97,97.5,96.2,1.297,241.7,11.56,2.5,0.51,0,1000.242,"NAN","NAN","NAN",0
"2018-03-09 03:00:00",1866,19.24,19.39,18.96,96.7,97.1,96.5,1.011,245.7,11.27,1.78,0.21,0,999.6163,"NAN","NAN","NAN",0
"2018-03-09 04:00:00",1867,19.49,19.76,19.19,96.6,96.9,95.9,0.565,202.6,46.92,1.3,0.08,0,999.1663,"NAN","NAN","NAN",0
"2018-03-09 05:00:00",1868,19.58,19.76,19.42,95.9,96.5,95.5,0.594,177.5,46.28,1.7,0.02,0,998.9365,"NAN","NAN","NAN",0
"2018-03-09 06:00:00",1869,19.31,19.66,18.9,96,96.5,95.4,0.766,209.5,35.46,1.71,0.11,0,998.914,"NAN","NAN","NAN",0
"2018-03-09 07:00:00",1870,19.2,19.48,18.85,96.5,96.8,96,0.853,229.2,17.38,1.4,0.26,0,999.3668,"NAN","NAN","NAN",0
"2018-03-09 08:00:00",1871,19.63,20.42,19.19,96.4,96.7,96,0.483,212.7,35.91,1.23,0.01,0,999.4835,"NAN","NAN","NAN",0
"2018-03-09 09:00:00",1872,21.18,21.89,20.23,91.8,96.2,86.4,0.505,105.1,33.93,1.6,0,0,999.7928,"NAN","NAN","NAN",0
"2018-03-09 10:00:00",1873,22.17,23.27,21.27,87.3,92.2,81.3,0.563,335.8,62.51,1.87,0.01,0,999.9679,"NAN","NAN","NAN",0
"2018-03-09 11:00:00",1874,23.78,24.2,22.97,81.4,83.9,78.34,0.907,17.39,65.6,2.45,0.02,0,999.6751,"NAN","NAN","NAN",0
"2018-03-09 12:00:00",1875,24.92,25.96,23.87,78.96,83.5,74.6,1.318,357.5,48.75,3.14,0.11,0,998.8743,"NAN","NAN","NAN",0
"2018-03-09 13:00:00",1876,25.54,26.58,24.01,77.55,82.5,72.9,1.778,15.79,48.57,4.91,0.09,0,997.8616,"NAN","NAN","NAN",0
"2018-03-09 14:00:00",1877,23.95,24.49,23.35,82.4,84.8,80,1.737,347.5,44.51,4.15,0.08,0,997.2079,"NAN","NAN","NAN",0
"2018-03-09 15:00:00",1878,23.55,23.82,23.16,83.7,85.6,82,1.084,19.14,47.94,3.81,0.05,0,996.1587,"NAN","NAN","NAN",0
"2018-03-09 16:00:00",1879,23.28,23.82,22.68,84,87.3,81.3,1.143,72.44,52.14,3.4,0.09,0,995.2213,"NAN","NAN","NAN",0
"2018-03-09 17:00:00",1880,23.16,23.54,22.83,85.4,87.1,83.5,0.844,89.4,44.24,2.56,0.03,0,994.8094,"NAN","NAN","NAN",0
"2018-03-09 18:00:00",1881,22.82,23.16,22.4,88.4,91.1,86.3,0.763,118.2,58.42,2.62,0.02,0,994.5981,"NAN","NAN","NAN",0
"2018-03-09 19:00:00",1882,22.46,22.78,22.27,90.3,91,89.6,1.082,151.1,30.51,2.05,0.07,0,994.7628,"NAN","NAN","NAN",0
"2018-03-09 20:00:00",1883,21.85,22.51,21.18,93.3,95.8,90,0.58,206.6,34.63,1.51,0.04,0,995.2383,"NAN","NAN","NAN",0
"2018-03-09 21:00:00",1884,21.11,21.46,20.8,96.3,96.8,95.6,0.747,232.5,14.7,1.81,0.04,0,995.7914,"NAN","NAN","NAN",0
"2018-03-09 22:00:00",1885,20.79,20.99,20.61,97.1,97.8,96.4,0.722,194.3,38.61,3.09,0.08,0,996.3864,"NAN","NAN","NAN",0
"2018-03-09 23:00:00",1886,20.74,21.08,20.47,97.5,97.9,97.1,0.756,205.7,53.52,2.74,0.11,0,996.4838,"NAN","NAN","NAN",0
"2018-03-10 00:00:00",1887,20.75,20.99,20.47,97.8,98.1,97.5,0.712,210.4,30.42,1.62,0.04,0,996.4008,"NAN","NAN","NAN",0
"2018-03-10 01:00:00",1888,20.98,21.18,20.75,97.3,97.9,96.8,0.713,180.3,51.89,1.84,0.02,0,996.0399,"NAN","NAN","NAN",0
"2018-03-10 02:00:00",1889,21.06,21.27,20.89,96.1,97.1,95.3,0.656,187.6,57.75,2.16,0.08,0,995.0856,"NAN","NAN","NAN",0
"2018-03-10 03:00:00",1890,21.83,22.6,20.89,90.1,96.3,84.7,1.966,154.1,46.51,5.62,0.15,0,993.1646,"NAN","NAN","NAN",0
"2018-03-10 04:00:00",1891,21.97,23.18,20.89,87.6,94.3,78.08,1.266,178.7,54.7,4.49,0.05,0,992.7676,"NAN","NAN","NAN",0
"2018-03-10 05:00:00",1892,21.7,22.84,20.94,85,89.9,79.5,0.773,186.5,54.55,2.32,0.05,0,992.9969,"NAN","NAN","NAN",0
"2018-03-10 06:00:00",1893,20.63,21.04,20.18,91.8,93.6,89.8,0.7,184.1,36.58,1.74,0.14,0,993.2944,"NAN","NAN","NAN",0
"2018-03-10 07:00:00",1894,20.5,20.8,20.18,95.7,96.7,93.2,0.9,235.4,23.61,2.22,0.24,0,993.7928,"NAN","NAN","NAN",0
"2018-03-10 08:00:00",1895,21.12,22.22,20.18,95.9,97,94.7,1.191,311.8,55.31,4.47,0.06,0,994.5251,"NAN","NAN","NAN",0
"2018-03-10 09:00:00",1896,23.12,24.32,22.03,91.5,95.1,87.1,0.672,29.13,53.33,2.22,0.02,0,994.8425,"NAN","NAN","NAN",0
"2018-03-10 10:00:00",1897,25.13,25.87,24.27,83.9,87.7,79.59,1.526,344.5,43.67,3.81,0.12,0,995.198,"NAN","NAN","NAN",0
"2018-03-10 11:00:00",1898,26.03,26.39,25.58,80.2,82.2,78.17,1.623,357.6,48.3,4.36,0.07,0,995.0577,"NAN","NAN","NAN",0
"2018-03-10 12:00:00",1899,25.87,26.58,25.44,81.3,84,77.38,1.245,14.15,49.64,4.75,0.06,0,994.0948,"NAN","NAN","NAN",0
"2018-03-10 13:00:00",1900,26.37,26.96,25.49,81,83.3,77.83,1.29,23.86,48.83,3.95,0.03,0,992.7004,"NAN","NAN","NAN",0
"2018-03-10 14:00:00",1901,25.36,26.34,24.82,83.7,86.2,80.6,1.557,335.7,44.48,4.72,0.11,0,992.6677,"NAN","NAN","NAN",0
"2018-03-10 15:00:00",1902,24.84,25.44,24.35,85.8,88.3,82.8,1.164,319.9,54.41,4.03,0.04,0,992.4774,"NAN","NAN","NAN",0
"2018-03-10 16:00:00",1903,25.09,25.68,24.63,85.5,87.4,83.6,0.842,328.5,73.8,2.3,0.03,0,992.0107,"NAN","NAN","NAN",0
"2018-03-10 17:00:00",1904,25.27,25.92,24.35,84.3,87.7,80.2,0.782,339.8,61.56,2.32,0.01,0,991.6208,"NAN","NAN","NAN",0
"2018-03-10 18:00:00",1905,23.73,24.49,23.02,87.3,90.5,82.1,0.541,255.8,58.44,1.69,0.04,0,991.9213,"NAN","NAN","NAN",0
"2018-03-10 19:00:00",1906,22.48,23.16,21.84,91.6,93.5,88.6,0.756,218.7,24.38,1.93,0.23,0,992.4256,"NAN","NAN","NAN",0
"2018-03-10 20:00:00",1907,21.82,22.03,21.56,93.8,94.9,93,0.674,220.4,33.26,2.08,0.04,0,993.1786,"NAN","NAN","NAN",0
"2018-03-10 21:00:00",1908,21.65,21.94,21.27,94,95,92.3,0.762,169.8,25.02,2.2,0.04,0,993.3411,"NAN","NAN","NAN",0
"2018-03-10 22:00:00",1909,21.69,21.94,21.51,96.2,97.6,94.2,0.64,194.1,42.57,1.71,0.01,0,993.5613,"NAN","NAN","NAN",0
"2018-03-10 23:00:00",1910,21.94,22.04,21.8,97.8,98.1,97.4,0.711,242.1,49.6,2.26,0.05,0,994.2307,"NAN","NAN","NAN",0
"2018-03-11 00:00:00",1911,21.63,22.03,21.18,97.8,98.1,97.2,0.749,205.7,29.16,1.48,0.03,0,994.6476,"NAN","NAN","NAN",0
"2018-03-11 01:00:00",1912,21.3,21.46,21.13,97.2,97.5,96.9,0.702,193.6,22.54,1.51,0.22,0,994.4235,"NAN","NAN","NAN",0
"2018-03-11 02:00:00",1913,21.23,21.65,20.89,96.2,97.5,91.8,1.095,162.5,30.05,3.48,0.08,0,993.5665,"NAN","NAN","NAN",0
"2018-03-11 03:00:00",1914,21.73,22.03,21.32,90.2,92,89.1,1.201,157.1,29.42,2.86,0.26,0,992.9969,"NAN","NAN","NAN",0
"2018-03-11 04:00:00",1915,21.49,21.75,21.23,93.4,94.7,89.9,0.723,181.5,35.6,2.11,0.02,0,992.9252,"NAN","NAN","NAN",0
"2018-03-11 05:00:00",1916,21.76,22.03,21.51,93.5,95.2,90.7,0.87,185.3,31.3,2.75,0.14,0,992.8245,"NAN","NAN","NAN",0
"2018-03-11 06:00:00",1917,21.51,21.84,20.99,95,95.5,94.2,0.553,230,58.12,1.38,0.03,0,993.2619,"NAN","NAN","NAN",0
"2018-03-11 07:00:00",1918,20.96,21.37,20.56,95.1,96,93.8,0.92,226,24.73,1.98,0.03,0,994.4609,"NAN","NAN","NAN",0
"2018-03-11 08:00:00",1919,21.26,22.23,20.61,93.6,94.7,91.7,0.512,185.5,64.18,1.3,0.04,0,995.2949,"NAN","NAN","NAN",0
"2018-03-11 09:00:00",1920,23.66,25.46,22.03,88.4,92.3,78.65,0.805,29.69,36.33,2.21,0.08,0,995.8626,"NAN","NAN","NAN",0
"2018-03-11 10:00:00",1921,26.24,27.15,25.4,77.46,82.6,72.67,0.927,57.93,55.98,2.49,0.05,0,995.8974,"NAN","NAN","NAN",0
"2018-03-11 11:00:00",1922,27,27.53,26.39,77.78,80.3,74.74,1.469,10.06,42.12,4.29,0.01,0,995.9328,"NAN","NAN","NAN",0
"2018-03-11 12:00:00",1923,27.18,27.72,26.49,79.12,82.8,74.87,1.438,30.68,47.76,4.49,0.02,0,995.1032,"NAN","NAN","NAN",0
"2018-03-11 13:00:00",1924,27.38,28.2,26.2,79.76,84.3,75.89,1.458,354.3,42.26,3.66,0.06,0,993.9723,"NAN","NAN","NAN",0
"2018-03-11 14:00:00",1925,27.94,28.39,27.34,77.62,80.2,74.91,1.295,37.84,49.67,3.07,0.08,0,993.0417,"NAN","NAN","NAN",0
"2018-03-11 15:00:00",1926,28.14,28.58,27.67,76.37,79.12,72.8,1.342,47.35,40.95,3.37,0.07,0,992.3919,"NAN","NAN","NAN",0
"2018-03-11 16:00:00",1927,27.01,28.58,26.15,79.46,84.7,73.96,1.244,20.58,39.49,2.92,0.12,0,992.0203,"NAN","NAN","NAN",0
"2018-03-11 17:00:00",1928,26.01,26.58,25.2,85.7,89.3,83,0.959,91,45.11,2.57,0.05,0,992.1764,"NAN","NAN","NAN",0
"2018-03-11 18:00:00",1929,24.89,25.34,24.58,91.2,92.7,89.2,1.315,120.8,26.19,2.75,0.06,0,992.3541,"NAN","NAN","NAN",0
"2018-03-11 19:00:00",1930,24.42,24.87,23.68,94,95.9,92.3,0.666,130.7,40.74,1.73,0.02,0,992.7714,"NAN","NAN","NAN",0
"2018-03-11 20:00:00",1931,23.6,23.83,23.4,96.1,96.7,95.6,0.446,204.9,38.99,1.02,0.02,0,993.7272,"NAN","NAN","NAN",0
"2018-03-11 21:00:00",1932,23.36,23.74,22.55,96.2,96.7,95.5,0.593,214.3,29.07,1.3,0.17,0,994.9788,"NAN","NAN","NAN",0
"2018-03-11 22:00:00",1933,22.19,22.7,21.84,95.2,96,94.6,0.696,200.8,22.64,1.33,0.15,0,996.1825,"NAN","NAN","NAN",0
"2018-04-15 20:00:00",2759,-68.33,-61.36,-79.57,8.33,12.74,0.306,1.695,245.4,17.1,3.22,0.56,0,1008.255,"NAN","NAN","NAN",0
"2018-04-15 21:00:00",2760,-66.34,-61.26,-79.57,9.8,12.7,0.306,1.696,240.2,16.77,3.17,0.29,0,1009.156,"NAN","NAN","NAN",0
"2018-04-15 22:00:00",2761,-73.77,-61.26,-79.57,4.307,12.67,0.306,1.788,235.7,10.44,3.06,0.69,0,1009.714,"NAN","NAN","NAN",0
"2018-04-15 23:00:00",2762,-71.44,-61.26,-79.57,6.046,12.7,0.306,1.891,232,8.69,3.18,0.84,0,1009.874,"NAN","NAN","NAN",0
"2018-04-16 00:00:00",2763,-64.68,-61.26,-77.91,10.95,12.7,0.306,1.893,234.5,8.02,2.96,0.95,0,1009.534,"NAN","NAN","NAN",0
"2018-04-16 01:00:00",2764,-64.33,-61.55,-79.57,11.26,12.67,0.34,1.708,235.6,7.944,3.16,0.72,0,1008.962,"NAN","NAN","NAN",0
"2018-04-16 02:00:00",2765,-67.36,-61.26,-79.57,8.94,12.67,0.306,1.563,235.1,6.478,2.5,0.95,0,1008.136,"NAN","NAN","NAN",0
"2018-04-16 03:00:00",2766,-66.92,-61.5,-79.57,9.18,12.67,0.306,1.871,233.6,7.073,2.81,0.85,0,1007.435,"NAN","NAN","NAN",0
"2018-04-16 04:00:00",2767,-67.49,-61.26,-79.57,8.72,12.67,0.306,1.778,231.6,7.096,2.8,0.97,0,1007.044,"NAN","NAN","NAN",0
"2018-04-16 05:00:00",2768,-65.03,-63.64,-65.54,10.81,11.75,10.5,1.468,229.4,8.48,2.4,0.6,0,1007.083,"NAN","NAN","NAN",0
"2018-04-16 06:00:00",2769,-65.19,-64.88,-65.59,10.7,10.9,10.39,1.556,233,7.967,2.63,0.76,0,1007.308,"NAN","NAN","NAN",0
"2018-04-16 07:00:00",2770,-64.9,-64.69,-65.12,10.9,11.07,10.73,1.404,236.2,7.181,1.95,0.65,0,1007.747,"NAN","NAN","NAN",0
"2018-04-16 08:00:00",2771,-65.84,-62.69,-68.11,10.23,12.53,8.66,1.098,241.9,20.72,2.14,0.11,0,1008.219,"NAN","NAN","NAN",0
"2018-04-16 09:00:00",2772,-65.74,-59.93,-70.58,10.32,14.67,6.861,0.754,62.85,83.4,2.17,0.06,0,1008.687,"NAN","NAN","NAN",0
"2018-04-16 10:00:00",2773,-66.94,-59.6,-70.92,9.43,14.98,6.555,1.338,39.31,51.16,3.98,0.07,0,1008.901,"NAN","NAN","NAN",0
"2018-04-16 11:00:00",2774,-69.71,-65.12,-72.82,7.432,10.73,5.127,1.494,17.47,50,4.23,0.02,0,1008.943,"NAN","NAN","NAN",0
"2018-04-16 12:00:00",2775,-70.48,-68.31,-72.2,6.881,8.49,5.603,1.652,22.16,66.44,5,0.04,0,1008.406,"NAN","NAN","NAN",0
"2018-04-16 13:00:00",2776,-67.23,-63.5,-72.2,9.24,11.92,5.671,1.599,32.99,66.52,5.48,0.08,0,1007.79,"NAN","NAN","NAN",0
"2018-04-16 14:00:00",2777,-66.95,-59.08,-72.06,9.44,14.84,5.739,1.586,35.73,54.92,4.29,0.13,0,1006.966,"NAN","NAN","NAN",0
"2018-04-16 15:00:00",2778,-69.84,-65.64,-74.77,7.331,10.36,3.701,1.629,40.77,56.38,5.07,0.01,0,1006.355,"NAN","NAN","NAN",0
"2018-04-16 16:00:00",2779,-66.61,-59.94,-73.39,9.67,14.5,4.72,1.351,41.07,54.36,4.8,0.1,0,1005.619,"NAN","NAN","NAN",0
"2018-04-16 17:00:00",2780,-65.97,-64.88,-67.5,10.15,10.9,9.07,0.966,82.3,54.69,4.61,0.1,0,1005.283,"NAN","NAN","NAN",0
"2018-04-16 18:00:00",2781,-66.49,-62.65,-79.57,9.71,12.46,0.306,0.625,90.5,97.8,2.93,0.03,0,1005.306,"NAN","NAN","NAN",0
"2018-04-16 19:00:00",2782,-65.08,-64.55,-65.5,10.78,11.17,10.49,0.479,195.3,49.41,1.25,0.01,0,1005.705,"NAN","NAN","NAN",0
"2018-04-16 20:00:00",2783,-65.02,-64.59,-65.4,10.82,11.11,10.53,0.633,201.9,35.5,1.98,0.12,0,1006.23,"NAN","NAN","NAN",0
"2018-04-16 21:00:00",2784,-65.24,-64.74,-66.35,10.67,11.04,9.85,0.756,207.1,25.98,1.52,0.19,0,1006.841,"NAN","NAN","NAN",0
"2018-04-16 22:00:00",2785,-65.92,-65.4,-66.54,10.19,10.56,9.75,0.893,201.7,22.19,1.61,0.31,0,1007.024,"NAN","NAN","NAN",0
"2018-04-16 23:00:00",2786,-65.55,-65.02,-66.07,10.45,10.84,10.09,1.065,211.7,13.74,1.66,0.45,0,1007.17,"NAN","NAN","NAN",0
"2018-04-17 00:00:00",2787,-65.41,-65.02,-65.83,10.55,10.84,10.26,1.064,211.3,11.38,1.57,0.49,0,1006.728,"NAN","NAN","NAN",0
"2018-04-17 01:00:00",2788,-65.74,-65.4,-66.16,10.31,10.53,10.02,0.989,200.7,21.06,2,0.31,0,1005.781,"NAN","NAN","NAN",0
"2018-04-17 02:00:00",2789,-65.64,-65.45,-65.83,10.38,10.53,10.22,1.1,215.5,10.78,1.79,0.43,0,1004.982,"NAN","NAN","NAN",0
"2018-04-17 03:00:00",2790,-65.41,-65.07,-65.69,10.54,10.77,10.36,1.1,221.6,11.51,1.96,0.48,0,1004.156,"NAN","NAN","NAN",0
"2018-04-17 04:00:00",2791,-65.19,-65.02,-65.35,10.7,10.8,10.56,1.169,226.2,10.22,1.8,0.42,0,1003.682,"NAN","NAN","NAN",0
"2018-04-17 05:00:00",2792,-65.34,-65.21,-65.54,10.6,10.73,10.46,1.065,223,12.76,1.93,0.38,0,1003.54,"NAN","NAN","NAN",0
"2018-04-17 06:00:00",2793,-65.17,-64.97,-65.45,10.72,10.87,10.53,1.099,223,12.61,1.66,0.41,0,1003.68,"NAN","NAN","NAN",0
"2018-04-17 07:00:00",2794,-65.59,-65.21,-66.35,10.42,10.7,9.88,0.819,226.8,26.42,1.7,0.08,0,1004.083,"NAN","NAN","NAN",0
"2018-04-17 08:00:00",2795,-66.65,-60.12,-71.82,9.65,14.3,5.978,0.397,175.9,74.32,2.1,0.02,0,1004.512,"NAN","NAN","NAN",0
"2018-04-17 09:00:00",2796,-67.88,-60.08,-74.29,8.78,14.47,4.144,0.948,92,46.6,3.05,0.04,0,1004.693,"NAN","NAN","NAN",0
"2018-04-17 10:00:00",2797,-70.2,-59.6,-80,7.054,14.84,0,1.23,70.86,48.3,4.05,0.07,0,1004.641,"NAN","NAN","NAN",0
"2018-04-17 11:00:00",2798,-71.02,-62.98,-80,6.468,12.26,0,1.56,54.65,43.37,5.01,0.07,0,1003.934,"NAN","NAN","NAN",0
"2018-04-17 12:00:00",2799,-69.27,-62.74,-74.91,7.756,12.5,3.565,1.535,61.77,43.47,3.98,0.05,0,1003.013,"NAN","NAN","NAN",0
"2018-04-17 13:00:00",2800,-67.78,-61.37,-72.73,8.85,13.48,5.263,1.968,40.12,41.23,4.98,0.04,0,1002.044,"NAN","NAN","NAN",0
"2018-04-17 14:00:00",2801,-67.55,-63.08,-72.39,9.01,12.26,5.467,1.947,41.51,43.43,5.36,0.09,0,1000.854,"NAN","NAN","NAN",0
"2018-04-17 15:00:00",2802,-66.82,-62.17,-69.83,9.53,12.8,7.334,2.314,26.39,38.39,6.33,0.18,0,999.6328,"NAN","NAN","NAN",0
"2018-04-17 16:00:00",2803,-64.67,-59.13,-70.02,11.07,15.04,7.165,1.969,42.8,46.83,5.51,0.1,0,998.6873,"NAN","NAN","NAN",0
"2018-04-17 17:00:00",2804,-65.43,-63.88,-66.4,10.53,11.65,9.81,1.862,36.38,51.06,5.9,0.01,0,998.1673,"NAN","NAN","NAN",0
"2018-04-17 18:00:00",2805,-69.92,-60.98,-79.57,7.083,12.9,0.306,0.81,341.5,82,3.4,0.05,0,998.3542,"NAN","NAN","NAN",0
"2018-04-17 19:00:00",2806,-64.92,-63.03,-65.4,10.9,12.23,10.56,0.617,223.8,43.37,1.57,0.02,0,998.6641,"NAN","NAN","NAN",0
"2018-04-17 20:00:00",2807,-65.05,-64.74,-65.5,10.81,11.07,10.49,0.534,206.1,35.65,1.31,0.02,0,999.1241,"NAN","NAN","NAN",0
"2018-04-17 21:00:00",2808,-64.89,-64.5,-65.31,10.92,11.17,10.63,0.565,190.8,31.11,1.25,0.02,0,999.8524,"NAN","NAN","NAN",0
"2018-04-17 22:00:00",2809,-65.24,-64.55,-65.97,10.67,11.17,10.12,0.819,191,26.7,2.1,0.14,0,1000.308,"NAN","NAN","NAN",0
"2018-04-17 23:00:00",2810,-65.17,-64.64,-65.5,10.72,11.07,10.46,0.956,184.2,26.35,2.48,0.15,0,1000.525,"NAN","NAN","NAN",0
"2018-04-18 00:00:00",2811,-65.17,-64.93,-65.4,10.72,10.9,10.56,1.018,183.5,28.97,2.89,0.06,0,1000.272,"NAN","NAN","NAN",0
"2018-04-18 01:00:00",2812,-65.04,-64.88,-65.26,10.81,10.97,10.67,1.198,162.3,32.11,3.29,0.08,0,999.6721,"NAN","NAN","NAN",0
"2018-04-18 02:00:00",2813,-65.17,-64.88,-65.35,10.73,10.9,10.63,0.863,173.6,32.72,2.75,0.05,0,998.8384,"NAN","NAN","NAN",0
"2018-04-18 03:00:00",2814,-65.08,-64.74,-65.45,10.78,11.04,10.5,1.008,170.1,34.01,2.99,0.12,0,998.2607,"NAN","NAN","NAN",0
"2018-04-18 04:00:00",2815,-65.17,-64.83,-65.4,10.73,10.97,10.53,1.188,151,30.79,2.66,0.08,0,997.5842,"NAN","NAN","NAN",0
"2018-04-18 05:00:00",2816,-65.53,-65.16,-66.49,10.47,10.73,9.78,1.283,185.8,45.56,3.28,0.07,0,997.7327,"NAN","NAN","NAN",0
"2018-04-18 06:00:00",2817,-65.87,-65.35,-66.49,10.22,10.6,9.75,1.064,197.6,32.6,3.6,0.1,0,998.0752,"NAN","NAN","NAN",0
"2018-04-18 07:00:00",2818,-65.65,-65.26,-66.35,10.37,10.63,9.85,0.716,196.9,35.44,1.86,0,0,998.3419,"NAN","NAN","NAN",0
"2018-04-18 08:00:00",2819,-66.1,-65.64,-67.3,10.05,10.39,9.17,0.77,104.6,60.4,2.42,0.04,0,998.5178,"NAN","NAN","NAN",0
"2018-04-18 09:00:00",2820,-68.37,-62.17,-73.3,8.41,13.01,4.789,0.761,51.92,52.4,2.75,0.03,0,998.7415,"NAN","NAN","NAN",0
"2018-04-18 10:00:00",2821,-69.48,-62.27,-75.91,7.597,12.74,2.852,1.153,48.37,47.35,3.37,0.1,0,998.7991,"NAN","NAN","NAN",0
"2018-04-18 11:00:00",2822,-69.71,-65.12,-74.72,7.435,10.73,3.701,1.252,58.87,56.24,4.26,0.03,0,998.6367,"NAN","NAN","NAN",0
"2018-04-18 12:00:00",2823,-66.55,-59.94,-71.35,9.72,14.47,6.316,1.53,42.59,55.58,5.24,0.16,0,998.0679,"NAN","NAN","NAN",0
"2018-04-18 13:00:00",2824,-65.59,-63.31,-79.1,10.4,11.99,0.34,1.384,23.69,59.79,4.04,0.08,0,997.3409,"NAN","NAN","NAN",0
"2018-04-18 14:00:00",2825,-65.67,-59.46,-67.54,10.36,14.84,8.96,1.19,55.58,52.82,3.25,0.08,0,996.7693,"NAN","NAN","NAN",0
