"TOA5","LTUX","CR1000","75756","CR1000.Std.31","CPU:LTUX.cr1","29697","Segundo"
"TIMESTAMP","RECORD","Voltage"
"TS","RN","Volts"
"","","Smp"
"2017-12-13 22:47:10",1362,0.14
"2017-12-13 22:47:20",1363,0.141
"2017-12-13 22:47:30",1364,0.14
"2017-12-13 22:47:40",1365,0.141
"2017-12-13 22:47:50",1366,0.141
"2017-12-13 22:48:00",1367,0.141
"2017-12-13 22:48:10",1368,0.141
"2017-12-13 22:48:20",1369,0.141
"2017-12-13 22:48:30",1370,0.141
"2017-12-13 22:48:40",1371,0.14
"2017-12-13 22:48:50",1372,0.14
"2017-12-13 22:49:00",1373,0.14
"2017-12-13 22:49:10",1374,0.14
"2017-12-13 22:49:20",1375,0.14
"2017-12-13 22:49:30",1376,0.14
"2017-12-13 22:49:40",1377,0.141
"2017-12-13 22:49:50",1378,0.141
"2017-12-13 22:50:00",1379,0.141
"2017-12-13 22:50:10",1380,0.141
"2017-12-13 22:50:20",1381,0.141
"2017-12-13 22:50:30",1382,0.141
"2017-12-13 22:50:40",1383,0.141
"2017-12-13 22:50:50",1384,0.141
"2017-12-13 22:51:00",1385,0.141
"2017-12-13 22:51:10",1386,0.141
"2017-12-13 22:51:20",1387,0.141
"2017-12-13 22:51:30",1388,0.141
"2017-12-13 22:51:40",1389,0.141
"2017-12-13 22:51:50",1390,0.141
"2017-12-13 22:52:00",1391,0.141
"2017-12-13 22:52:10",1392,0.141
"2017-12-13 22:52:20",1393,0.14
"2017-12-13 22:52:30",1394,0.141
"2017-12-13 22:52:40",1395,0.141
"2017-12-13 22:52:50",1396,0.141
"2017-12-13 22:53:00",1397,0.141
"2017-12-13 22:53:10",1398,0.141
"2017-12-13 22:53:20",1399,0.141
"2017-12-13 22:53:30",1400,0.141
"2017-12-13 22:53:40",1401,0.141
"2017-12-13 22:53:50",1402,0.141
"2017-12-13 22:54:00",1403,0.141
"2017-12-13 22:54:10",1404,0.141
"2017-12-13 22:54:20",1405,0.141
"2017-12-13 22:54:30",1406,0.141
"2017-12-13 22:54:40",1407,0.14
"2017-12-13 22:54:50",1408,0.141
"2017-12-13 22:55:00",1409,0.141
"2017-12-13 22:55:10",1410,0.14
"2017-12-13 22:55:20",1411,0.14
"2017-12-13 22:55:30",1412,0.141
"2017-12-13 22:55:40",1413,0.14
"2017-12-13 22:55:50",1414,0.14
"2017-12-13 22:56:00",1415,0.14
"2017-12-13 22:56:10",1416,0.141
"2017-12-13 22:56:20",1417,0.14
"2017-12-13 22:56:30",1418,0.14
"2017-12-13 22:56:40",1419,0.14
"2017-12-13 22:56:50",1420,0.14
"2017-12-13 22:57:00",1421,0.14
"2017-12-13 22:57:10",1422,0.14
"2017-12-13 22:57:20",1423,0.141
"2017-12-13 22:57:30",1424,0.141
"2017-12-13 22:57:40",1425,0.14
"2017-12-13 22:57:50",1426,0.141
"2017-12-13 22:58:00",1427,0.141
"2017-12-13 22:58:10",1428,0.141
"2017-12-13 22:58:20",1429,0.141
"2017-12-13 22:58:30",1430,0.141
"2017-12-13 22:58:40",1431,0.141
"2017-12-13 22:58:50",1432,0.141
"2017-12-13 22:59:00",1433,0.141
"2017-12-13 22:59:10",1434,0.141
"2017-12-13 22:59:20",1435,0.141
"2017-12-13 22:59:30",1436,0.141
"2017-12-13 22:59:40",1437,0.141
"2017-12-13 22:59:50",1438,0.141
"2017-12-13 23:00:00",1439,0.141
"2017-12-13 23:00:10",1440,0.141
"2017-12-13 23:00:20",1441,0.141
"2017-12-13 23:00:30",1442,0.141
"2017-12-13 23:00:40",1443,0.141
"2017-12-13 23:00:50",1444,0.141
"2017-12-13 23:01:00",1445,0.141
"2017-12-13 23:01:10",1446,0.141
"2017-12-13 23:01:20",1447,0.142
"2017-12-13 23:01:30",1448,0.142
"2017-12-13 23:01:40",1449,0.142
"2017-12-13 23:01:50",1450,0.142
"2017-12-13 23:02:00",1451,0.142
"2017-12-13 23:02:10",1452,0.142
"2017-12-13 23:02:20",1453,0.141
"2017-12-13 23:02:30",1454,0.142
"2017-12-13 23:02:40",1455,0.141
"2017-12-13 23:02:50",1456,0.141
"2017-12-13 23:03:00",1457,0.141
"2017-12-13 23:03:10",1458,0.141
"2017-12-13 23:03:20",1459,0.141
"2017-12-13 23:03:30",1460,0.141
"2017-12-13 23:03:40",1461,0.141
"2017-12-13 23:03:50",1462,0.141
"2017-12-13 23:04:00",1463,0.141
"2017-12-13 23:04:10",1464,0.141
"2017-12-13 23:04:20",1465,0.141
"2017-12-13 23:04:30",1466,0.141
"2017-12-13 23:04:40",1467,0.141
"2017-12-13 23:04:50",1468,0.141
"2017-12-13 23:05:00",1469,0.141
"2017-12-13 23:05:10",1470,0.141
"2017-12-13 23:05:20",1471,0.141
"2017-12-13 23:05:30",1472,0.141
"2017-12-13 23:05:40",1473,0.141
"2017-12-13 23:05:50",1474,0.141
"2017-12-13 23:06:00",1475,0.141
"2017-12-13 23:06:10",1476,0.141
"2017-12-13 23:06:20",1477,0.141
"2017-12-13 23:06:30",1478,0.141
"2017-12-13 23:06:40",1479,0.141
"2017-12-13 23:06:50",1480,0.141
"2017-12-13 23:07:00",1481,0.141
"2017-12-13 23:07:10",1482,0.141
"2017-12-13 23:07:20",1483,0.141
"2017-12-13 23:07:30",1484,0.141
"2017-12-13 23:07:40",1485,0.141
"2017-12-13 23:07:50",1486,0.141
"2017-12-13 23:08:00",1487,0.14
"2017-12-13 23:08:10",1488,0.141
"2017-12-13 23:08:20",1489,0.141
"2017-12-13 23:08:30",1490,0.14
"2017-12-13 23:08:40",1491,0.141
"2017-12-13 23:08:50",1492,0.141
"2017-12-13 23:09:00",1493,0.141
"2017-12-13 23:09:10",1494,0.141
"2017-12-13 23:09:20",1495,0.141
"2017-12-13 23:09:30",1496,0.141
"2017-12-13 23:09:40",1497,0.141
"2017-12-13 23:09:50",1498,0.141
"2017-12-13 23:10:00",1499,0.141
"2017-12-13 23:10:10",1500,0.141
"2017-12-13 23:10:20",1501,0.141
"2017-12-13 23:10:30",1502,0.141
"2017-12-13 23:10:40",1503,0.141
"2017-12-13 23:10:50",1504,0.141
"2017-12-13 23:11:00",1505,0.141
"2017-12-13 23:11:10",1506,0.141
"2017-12-13 23:11:20",1507,0.141
"2017-12-13 23:11:30",1508,0.141
"2017-12-13 23:11:40",1509,0.141
"2017-12-13 23:11:50",1510,0.141
"2017-12-13 23:12:00",1511,0.141
"2017-12-13 23:12:10",1512,0.141
"2017-12-13 23:12:20",1513,0.141
"2017-12-13 23:12:30",1514,0.141
"2017-12-13 23:12:40",1515,0.141
"2017-12-13 23:12:50",1516,0.141
"2017-12-13 23:13:00",1517,0.141
"2017-12-13 23:13:10",1518,0.141
"2017-12-13 23:13:20",1519,0.141
"2017-12-13 23:13:30",1520,0.141
"2017-12-13 23:13:40",1521,0.141
"2017-12-13 23:13:50",1522,0.141
"2017-12-13 23:14:00",1523,0.141
"2017-12-13 23:14:10",1524,0.141
"2017-12-13 23:14:20",1525,0.141
"2017-12-13 23:14:30",1526,0.141
"2017-12-13 23:14:40",1527,0.141
"2017-12-13 23:14:50",1528,0.141
"2017-12-13 23:15:00",1529,0.141
"2017-12-13 23:15:10",1530,0.141
"2017-12-13 23:15:20",1531,0.141
"2017-12-13 23:15:30",1532,0.141
"2017-12-13 23:15:40",1533,0.141
"2017-12-13 23:15:50",1534,0.141
"2017-12-13 23:16:00",1535,0.141
"2017-12-13 23:16:10",1536,0.141
"2017-12-13 23:16:20",1537,0.141
"2017-12-13 23:16:30",1538,0.141
"2017-12-13 23:16:40",1539,0.141
"2017-12-13 23:16:50",1540,0.141
"2017-12-13 23:17:00",1541,0.141
"2017-12-13 23:17:10",1542,0.141
"2017-12-13 23:17:20",1543,0.14
"2017-12-13 23:17:30",1544,0.14
"2017-12-13 23:17:40",1545,0.141
"2017-12-13 23:17:50",1546,0.14
"2017-12-13 23:18:00",1547,0.14
"2017-12-13 23:18:10",1548,0.141
"2017-12-13 23:18:20",1549,0.14
"2017-12-13 23:18:30",1550,0.14
"2017-12-13 23:18:40",1551,0.14
"2017-12-13 23:18:50",1552,0.14
"2017-12-13 23:19:00",1553,0.14
"2017-12-13 23:19:10",1554,0.14
"2017-12-13 23:19:20",1555,0.14
"2017-12-13 23:19:30",1556,0.14
"2017-12-13 23:19:40",1557,0.14
"2017-12-13 23:19:50",1558,0.14
"2017-12-13 23:20:00",1559,0.14
"2017-12-13 23:20:10",1560,0.14
"2017-12-13 23:20:20",1561,0.14
"2017-12-13 23:20:30",1562,0.14
"2017-12-13 23:20:40",1563,0.14
"2017-12-13 23:20:50",1564,0.14
"2017-12-13 23:21:00",1565,0.14
"2017-12-13 23:21:10",1566,0.14
"2017-12-13 23:21:20",1567,0.14
"2017-12-13 23:21:30",1568,0.14
"2017-12-13 23:21:40",1569,0.141
"2017-12-13 23:21:50",1570,0.141
"2017-12-13 23:22:00",1571,0.141
"2017-12-13 23:22:10",1572,0.141
"2017-12-13 23:22:20",1573,0.14
"2017-12-13 23:22:30",1574,0.141
"2017-12-13 23:22:40",1575,0.14
"2017-12-13 23:22:50",1576,0.141
"2017-12-13 23:23:00",1577,0.141
"2017-12-13 23:23:10",1578,0.14
"2017-12-13 23:23:20",1579,0.141
"2017-12-13 23:23:30",1580,0.14
"2017-12-13 23:23:40",1581,0.14
"2017-12-13 23:23:50",1582,0.141
"2017-12-13 23:24:00",1583,0.14
"2017-12-13 23:24:10",1584,0.141
"2017-12-13 23:24:20",1585,0.14
"2017-12-13 23:24:30",1586,0.141
"2017-12-13 23:24:40",1587,0.141
"2017-12-13 23:24:50",1588,0.14
"2017-12-13 23:25:00",1589,0.14
"2017-12-13 23:25:10",1590,0.14
"2017-12-13 23:25:20",1591,0.14
"2017-12-13 23:25:30",1592,0.14
"2017-12-13 23:25:40",1593,0.14
"2017-12-13 23:25:50",1594,0.14
"2017-12-13 23:26:00",1595,0.14
"2017-12-13 23:26:10",1596,0.14
"2017-12-13 23:26:20",1597,0.14
"2017-12-13 23:26:30",1598,0.14
"2017-12-13 23:26:40",1599,0.14
"2017-12-13 23:26:50",1600,0.14
"2017-12-13 23:27:00",1601,0.14
"2017-12-13 23:27:10",1602,0.139
"2017-12-13 23:27:20",1603,0.14
"2017-12-13 23:27:30",1604,0.14
"2017-12-13 23:27:40",1605,0.139
"2017-12-13 23:27:50",1606,0.139
"2017-12-13 23:28:00",1607,0.139
"2017-12-13 23:28:10",1608,0.139
"2017-12-13 23:28:20",1609,0.139
"2017-12-13 23:28:30",1610,0.139
"2017-12-13 23:28:40",1611,0.139
"2017-12-13 23:28:50",1612,0.139
"2017-12-13 23:29:00",1613,0.139
"2017-12-13 23:29:10",1614,0.139
"2017-12-13 23:29:20",1615,0.139
"2017-12-13 23:29:30",1616,0.139
"2017-12-13 23:29:40",1617,0.139
"2017-12-13 23:29:50",1618,0.139
"2017-12-13 23:30:00",1619,0.139
"2017-12-13 23:30:10",1620,0.139
"2017-12-13 23:30:20",1621,0.139
"2017-12-13 23:30:30",1622,0.139
"2017-12-13 23:30:40",1623,0.139
"2017-12-13 23:30:50",1624,0.139
"2017-12-13 23:31:00",1625,0.139
"2017-12-13 23:31:10",1626,0.139
"2017-12-13 23:31:20",1627,0.139
"2017-12-13 23:31:30",1628,0.139
"2017-12-13 23:31:40",1629,0.139
"2017-12-13 23:31:50",1630,0.139
"2017-12-13 23:32:00",1631,0.139
"2017-12-13 23:32:10",1632,0.139
"2017-12-13 23:32:20",1633,0.139
"2017-12-13 23:32:30",1634,0.139
"2017-12-13 23:32:40",1635,0.139
"2017-12-13 23:32:50",1636,0.139
"2017-12-13 23:33:00",1637,0.139
"2017-12-13 23:33:10",1638,0.139
"2017-12-13 23:33:20",1639,0.139
"2017-12-13 23:33:30",1640,0.139
"2017-12-13 23:33:40",1641,0.139
"2017-12-13 23:33:50",1642,0.139
"2017-12-13 23:34:00",1643,0.139
"2017-12-13 23:34:10",1644,0.139
"2017-12-13 23:34:20",1645,0.139
"2017-12-13 23:34:30",1646,0.139
"2017-12-13 23:34:40",1647,0.139
"2017-12-13 23:34:50",1648,0.139
"2017-12-13 23:35:00",1649,0.139
"2017-12-13 23:35:10",1650,0.139
"2017-12-13 23:35:20",1651,0.139
"2017-12-13 23:35:30",1652,0.139
"2017-12-13 23:35:40",1653,0.139
"2017-12-13 23:35:50",1654,0.139
"2017-12-13 23:36:00",1655,0.139
"2017-12-13 23:36:10",1656,0.139
"2017-12-13 23:36:20",1657,0.139
"2017-12-13 23:36:30",1658,0.139
"2017-12-13 23:36:40",1659,0.139
"2017-12-13 23:36:50",1660,0.139
"2017-12-13 23:37:00",1661,0.139
"2017-12-13 23:37:10",1662,0.14
"2017-12-13 23:37:20",1663,0.139
"2017-12-13 23:37:30",1664,0.139
"2017-12-13 23:37:40",1665,0.139
"2017-12-13 23:37:50",1666,0.139
"2017-12-13 23:38:00",1667,0.139
"2017-12-13 23:38:10",1668,0.14
"2017-12-13 23:38:20",1669,0.139
"2017-12-13 23:38:30",1670,0.139
"2017-12-13 23:38:40",1671,0.139
"2017-12-13 23:38:50",1672,0.139
"2017-12-13 23:39:00",1673,0.139
"2017-12-13 23:39:10",1674,0.139
"2017-12-13 23:39:20",1675,0.139
"2017-12-13 23:39:30",1676,0.139
"2017-12-13 23:39:40",1677,0.139
"2017-12-13 23:39:50",1678,0.139
"2017-12-13 23:40:00",1679,0.139
"2017-12-13 23:40:10",1680,0.139
"2017-12-13 23:40:20",1681,0.139
"2017-12-13 23:40:30",1682,0.139
"2017-12-13 23:40:40",1683,0.139
"2017-12-13 23:40:50",1684,0.139
"2017-12-13 23:41:00",1685,0.139
"2017-12-13 23:41:10",1686,0.139
"2017-12-13 23:41:20",1687,0.139
"2017-12-13 23:41:30",1688,0.139
"2017-12-13 23:41:40",1689,0.139
"2017-12-13 23:41:50",1690,0.139
"2017-12-13 23:42:00",1691,0.139
"2017-12-13 23:42:10",1692,0.139
"2017-12-13 23:42:20",1693,0.139
"2017-12-13 23:42:30",1694,0.139
"2017-12-13 23:42:40",1695,0.139
"2017-12-13 23:42:50",1696,0.139
"2017-12-13 23:43:00",1697,0.139
"2017-12-13 23:43:10",1698,0.139
"2017-12-13 23:43:20",1699,0.139
"2017-12-13 23:43:30",1700,0.139
"2017-12-13 23:43:40",1701,0.139
"2017-12-13 23:43:50",1702,0.139
"2017-12-13 23:44:00",1703,0.14
"2017-12-13 23:44:10",1704,0.139
"2017-12-13 23:44:20",1705,0.14
"2017-12-13 23:44:30",1706,0.14
"2017-12-13 23:44:40",1707,0.14
"2017-12-13 23:44:50",1708,0.139
"2017-12-13 23:45:00",1709,0.14
"2017-12-13 23:45:10",1710,0.14
"2017-12-13 23:45:20",1711,0.14
"2017-12-13 23:45:30",1712,0.14
"2017-12-13 23:45:40",1713,0.14
"2017-12-13 23:45:50",1714,0.14
"2017-12-13 23:46:00",1715,0.14
"2017-12-13 23:46:10",1716,0.14
"2017-12-13 23:46:20",1717,0.14
"2017-12-13 23:46:30",1718,0.14
"2017-12-13 23:46:40",1719,0.14
"2017-12-13 23:46:50",1720,0.14
"2017-12-13 23:47:00",1721,0.14
"2017-12-13 23:47:10",1722,0.14
"2017-12-13 23:47:20",1723,0.14
"2017-12-13 23:47:30",1724,0.14
"2017-12-13 23:47:40",1725,0.14
"2017-12-13 23:47:50",1726,0.14
"2017-12-13 23:48:00",1727,0.14
"2017-12-13 23:48:10",1728,0.14
"2017-12-13 23:48:20",1729,0.14
"2017-12-13 23:48:30",1730,0.14
"2017-12-13 23:48:40",1731,0.14
"2017-12-13 23:48:50",1732,0.14
"2017-12-13 23:49:00",1733,0.14
"2017-12-13 23:49:10",1734,0.14
"2017-12-13 23:49:20",1735,0.139
"2017-12-13 23:49:30",1736,0.14
"2017-12-13 23:49:40",1737,0.14
"2017-12-13 23:49:50",1738,0.139
"2017-12-13 23:50:00",1739,0.14
"2017-12-13 23:50:10",1740,0.14
"2017-12-13 23:50:20",1741,0.139
"2017-12-13 23:50:30",1742,0.14
"2017-12-13 23:50:40",1743,0.139
"2017-12-13 23:50:50",1744,0.139
"2017-12-13 23:51:00",1745,0.139
"2017-12-13 23:51:10",1746,0.139
"2017-12-13 23:51:20",1747,0.139
"2017-12-13 23:51:30",1748,0.139
"2017-12-13 23:51:40",1749,0.139
"2017-12-13 23:51:50",1750,0.139
"2017-12-13 23:52:00",1751,0.139
"2017-12-13 23:52:10",1752,0.139
"2017-12-13 23:52:20",1753,0.139
"2017-12-13 23:52:30",1754,0.139
"2017-12-13 23:52:40",1755,0.139
"2017-12-13 23:52:50",1756,0.139
"2017-12-13 23:53:00",1757,0.139
"2017-12-13 23:53:10",1758,0.139
"2017-12-13 23:53:20",1759,0.139
"2017-12-13 23:53:30",1760,0.139
"2017-12-13 23:53:40",1761,0.139
"2017-12-13 23:53:50",1762,0.139
"2017-12-13 23:54:00",1763,0.139
"2017-12-13 23:54:10",1764,0.139
"2017-12-13 23:54:20",1765,0.139
"2017-12-13 23:54:30",1766,0.139
"2017-12-13 23:54:40",1767,0.139
"2017-12-13 23:54:50",1768,0.139
"2017-12-13 23:55:00",1769,0.139
"2017-12-13 23:55:10",1770,0.139
"2017-12-13 23:55:20",1771,0.139
"2017-12-13 23:55:30",1772,0.139
"2017-12-13 23:55:40",1773,0.139
"2017-12-13 23:55:50",1774,0.139
"2017-12-13 23:56:00",1775,0.139
"2017-12-13 23:56:10",1776,0.139
"2017-12-13 23:56:20",1777,0.139
"2017-12-13 23:56:30",1778,0.139
"2017-12-13 23:56:40",1779,0.139
"2017-12-13 23:56:50",1780,0.139
"2017-12-13 23:57:00",1781,0.139
"2017-12-13 23:57:10",1782,0.139
"2017-12-13 23:57:20",1783,0.139
"2017-12-13 23:57:30",1784,0.139
"2017-12-13 23:57:40",1785,0.139
"2017-12-13 23:57:50",1786,0.139
"2017-12-13 23:58:00",1787,0.139
"2017-12-13 23:58:10",1788,0.139
"2017-12-13 23:58:20",1789,0.139
"2017-12-13 23:58:30",1790,0.139
"2017-12-13 23:58:40",1791,0.139
"2017-12-13 23:58:50",1792,0.139
"2017-12-13 23:59:00",1793,0.139
"2017-12-13 23:59:10",1794,0.139
"2017-12-13 23:59:20",1795,0.14
"2017-12-13 23:59:30",1796,0.14
"2017-12-13 23:59:40",1797,0.139
"2017-12-13 23:59:50",1798,0.139
"2017-12-14 00:00:00",1799,0.139
"2017-12-14 00:00:10",1800,0.14
"2017-12-14 00:00:20",1801,0.14
"2017-12-14 00:00:30",1802,0.14
"2017-12-14 00:00:40",1803,0.14
"2017-12-14 00:00:50",1804,0.14
"2017-12-14 00:01:00",1805,0.139
"2017-12-14 00:01:10",1806,0.14
"2017-12-14 00:01:20",1807,0.14
"2017-12-14 00:01:30",1808,0.14
"2017-12-14 00:01:40",1809,0.139
"2017-12-14 00:01:50",1810,0.139
"2017-12-14 00:02:00",1811,0.14
"2017-12-14 00:02:10",1812,0.14
"2017-12-14 00:02:20",1813,0.14
"2017-12-14 00:02:30",1814,0.139
"2017-12-14 00:02:40",1815,0.14
"2017-12-14 00:02:50",1816,0.139
"2017-12-14 00:03:00",1817,0.139
"2017-12-14 00:03:10",1818,0.14
"2017-12-14 00:03:20",1819,0.139
"2017-12-14 00:03:30",1820,0.139
"2017-12-14 00:03:40",1821,0.14
"2017-12-14 00:03:50",1822,0.14
"2017-12-14 00:04:00",1823,0.14
"2017-12-14 00:04:10",1824,0.14
"2017-12-14 00:04:20",1825,0.14
"2017-12-14 00:04:30",1826,0.139
"2017-12-14 00:04:40",1827,0.14
"2017-12-14 00:04:50",1828,0.14
"2017-12-14 00:05:00",1829,0.14
"2017-12-14 00:05:10",1830,0.14
"2017-12-14 00:05:20",1831,0.139
"2017-12-14 00:05:30",1832,0.139
"2017-12-14 00:05:40",1833,0.139
"2017-12-14 00:05:50",1834,0.139
"2017-12-14 00:06:00",1835,0.139
"2017-12-14 00:06:10",1836,0.139
"2017-12-14 00:06:20",1837,0.139
"2017-12-14 00:06:30",1838,0.139
"2017-12-14 00:06:40",1839,0.139
"2017-12-14 00:06:50",1840,0.139
"2017-12-14 00:07:00",1841,0.139
"2017-12-14 00:07:10",1842,0.139
"2017-12-14 00:07:20",1843,0.139
"2017-12-14 00:07:30",1844,0.139
"2017-12-14 00:07:40",1845,0.139
"2017-12-14 00:07:50",1846,0.139
"2017-12-14 00:08:00",1847,0.139
"2017-12-14 00:08:10",1848,0.139
"2017-12-14 00:08:20",1849,0.139
"2017-12-14 00:08:30",1850,0.139
"2017-12-14 00:08:40",1851,0.139
"2017-12-14 00:08:50",1852,0.139
"2017-12-14 00:09:00",1853,0.139
"2017-12-14 00:09:10",1854,0.139
"2017-12-14 00:09:20",1855,0.139
"2017-12-14 00:09:30",1856,0.139
"2017-12-14 00:09:40",1857,0.139
"2017-12-14 00:09:50",1858,0.139
"2017-12-14 00:10:00",1859,0.139
"2017-12-14 00:10:10",1860,0.139
"2017-12-14 00:10:20",1861,0.139
"2017-12-14 00:10:30",1862,0.139
"2017-12-14 00:10:40",1863,0.139
"2017-12-14 00:10:50",1864,0.139
"2017-12-14 00:11:00",1865,0.139
"2017-12-14 00:11:10",1866,0.139
"2017-12-14 00:11:20",1867,0.139
"2017-12-14 00:11:30",1868,0.139
"2017-12-14 00:11:40",1869,0.139
"2017-12-14 00:11:50",1870,0.139
"2017-12-14 00:12:00",1871,0.139
"2017-12-14 00:12:10",1872,0.138
"2017-12-14 00:12:20",1873,0.139
"2017-12-14 00:12:30",1874,0.139
"2017-12-14 00:12:40",1875,0.138
"2017-12-14 00:12:50",1876,0.139
"2017-12-14 00:13:00",1877,0.139
"2017-12-14 00:13:10",1878,0.139
"2017-12-14 00:13:20",1879,0.139
"2017-12-14 00:13:30",1880,0.139
"2017-12-14 00:13:40",1881,0.139
"2017-12-14 00:13:50",1882,0.139
"2017-12-14 00:14:00",1883,0.139
"2017-12-14 00:14:10",1884,0.139
"2017-12-14 00:14:20",1885,0.139
"2017-12-14 00:14:30",1886,0.139
"2017-12-14 00:14:40",1887,0.139
"2017-12-14 00:14:50",1888,0.139
"2017-12-14 00:15:00",1889,0.139
"2017-12-14 00:15:10",1890,0.139
"2017-12-14 00:15:20",1891,0.139
"2017-12-14 00:15:30",1892,0.139
"2017-12-14 00:15:40",1893,0.139
"2017-12-14 00:15:50",1894,0.139
"2017-12-14 00:16:00",1895,0.139
"2017-12-14 00:16:10",1896,0.139
"2017-12-14 00:16:20",1897,0.139
"2017-12-14 00:16:30",1898,0.138
"2017-12-14 00:16:40",1899,0.138
"2017-12-14 00:16:50",1900,0.138
"2017-12-14 00:17:00",1901,0.138
"2017-12-14 00:17:10",1902,0.138
"2017-12-14 00:17:20",1903,0.138
"2017-12-14 00:17:30",1904,0.138
"2017-12-14 00:17:40",1905,0.138
"2017-12-14 00:17:50",1906,0.138
"2017-12-14 00:18:00",1907,0.138
"2017-12-14 00:18:10",1908,0.138
"2017-12-14 00:18:20",1909,0.138
"2017-12-14 00:18:30",1910,0.138
"2017-12-14 00:18:40",1911,0.138
"2017-12-14 00:18:50",1912,0.138
"2017-12-14 00:19:00",1913,0.138
"2017-12-14 00:19:10",1914,0.138
"2017-12-14 00:19:20",1915,0.138
"2017-12-14 00:19:30",1916,0.138
"2017-12-14 00:19:40",1917,0.138
"2017-12-14 00:19:50",1918,0.138
"2017-12-14 00:20:00",1919,0.138
"2017-12-14 00:20:10",1920,0.138
"2017-12-14 00:20:20",1921,0.138
"2017-12-14 00:20:30",1922,0.138
"2017-12-14 00:20:40",1923,0.138
"2017-12-14 00:20:50",1924,0.138
"2017-12-14 00:21:00",1925,0.137
"2017-12-14 00:21:10",1926,0.138
"2017-12-14 00:21:20",1927,0.138
"2017-12-14 00:21:30",1928,0.137
"2017-12-14 00:21:40",1929,0.137
"2017-12-14 00:21:50",1930,0.137
"2017-12-14 00:22:00",1931,0.137
"2017-12-14 00:22:10",1932,0.137
"2017-12-14 00:22:20",1933,0.137
"2017-12-14 00:22:30",1934,0.137
"2017-12-14 00:22:40",1935,0.137
"2017-12-14 00:22:50",1936,0.137
"2017-12-14 00:23:00",1937,0.137
"2017-12-14 00:23:10",1938,0.137
"2017-12-14 00:23:20",1939,0.137
"2017-12-14 00:23:30",1940,0.137
"2017-12-14 00:23:40",1941,0.138
"2017-12-14 00:23:50",1942,0.137
"2017-12-14 00:24:00",1943,0.137
"2017-12-14 00:24:10",1944,0.137
"2017-12-14 00:24:20",1945,0.137
"2017-12-14 00:24:30",1946,0.137
"2017-12-14 00:24:40",1947,0.137
"2017-12-14 00:24:50",1948,0.138
"2017-12-14 00:25:00",1949,0.138
"2017-12-14 00:25:10",1950,0.138
"2017-12-14 00:25:20",1951,0.138
"2017-12-14 00:25:30",1952,0.137
"2017-12-14 00:25:40",1953,0.138
"2017-12-14 00:25:50",1954,0.137
"2017-12-14 00:26:00",1955,0.138
"2017-12-14 00:26:10",1956,0.137
"2017-12-14 00:26:20",1957,0.138
"2017-12-14 00:26:30",1958,0.138
"2017-12-14 00:26:40",1959,0.138
"2017-12-14 00:26:50",1960,0.138
"2017-12-14 00:27:00",1961,0.137
"2017-12-14 00:27:10",1962,0.137
"2017-12-14 00:27:20",1963,0.137
"2017-12-14 00:27:30",1964,0.137
"2017-12-14 00:27:40",1965,0.137
"2017-12-14 00:27:50",1966,0.137
"2017-12-14 00:28:00",1967,0.137
"2017-12-14 00:28:10",1968,0.137
"2017-12-14 00:28:20",1969,0.137
"2017-12-14 00:28:30",1970,0.138
"2017-12-14 00:28:40",1971,0.138
"2017-12-14 00:28:50",1972,0.138
"2017-12-14 00:29:00",1973,0.138
"2017-12-14 00:29:10",1974,0.138
"2017-12-14 00:29:20",1975,0.137
"2017-12-14 00:29:30",1976,0.138
"2017-12-14 00:29:40",1977,0.138
"2017-12-14 00:29:50",1978,0.138
"2017-12-14 00:30:00",1979,0.137
"2017-12-14 00:30:10",1980,0.138
"2017-12-14 00:30:20",1981,0.137
"2017-12-14 00:30:30",1982,0.137
"2017-12-14 00:30:40",1983,0.137
"2017-12-14 00:30:50",1984,0.137
"2017-12-14 00:31:00",1985,0.137
"2017-12-14 00:31:10",1986,0.137
"2017-12-14 00:31:20",1987,0.137
"2017-12-14 00:31:30",1988,0.137
"2017-12-14 00:31:40",1989,0.137
"2017-12-14 00:31:50",1990,0.137
"2017-12-14 00:32:00",1991,0.137
"2017-12-14 00:32:10",1992,0.137
"2017-12-14 00:32:20",1993,0.137
"2017-12-14 00:32:30",1994,0.137
"2017-12-14 00:32:40",1995,0.137
"2017-12-14 00:32:50",1996,0.138
"2017-12-14 00:33:00",1997,0.137
"2017-12-14 00:33:10",1998,0.137
"2017-12-14 00:33:20",1999,0.137
"2017-12-14 00:33:30",2000,0.137
"2017-12-14 00:33:40",2001,0.137
"2017-12-14 00:33:50",2002,0.137
"2017-12-14 00:34:00",2003,0.137
"2017-12-14 00:34:10",2004,0.137
"2017-12-14 00:34:20",2005,0.137
"2017-12-14 00:34:30",2006,0.137
"2017-12-14 00:34:40",2007,0.137
"2017-12-14 00:34:50",2008,0.137
"2017-12-14 00:35:00",2009,0.137
"2017-12-14 00:35:10",2010,0.137
"2017-12-14 00:35:20",2011,0.137
"2017-12-14 00:35:30",2012,0.137
"2017-12-14 00:35:40",2013,0.137
"2017-12-14 00:35:50",2014,0.137
"2017-12-14 00:36:00",2015,0.137
"2017-12-14 00:36:10",2016,0.137
"2017-12-14 00:36:20",2017,0.137
"2017-12-14 00:36:30",2018,0.137
"2017-12-14 00:36:40",2019,0.138
"2017-12-14 00:36:50",2020,0.138
"2017-12-14 00:37:00",2021,0.138
"2017-12-14 00:37:10",2022,0.138
"2017-12-14 00:37:20",2023,0.138
